,Brand A,Brand B,Brand C,margin,Profit per customer
116,0.28033052872707587,0.24982573487828993,0.4698437363946339,4.0,1.8793749455785356
117,0.4206831235293176,0.43153020679905923,0.1477866696716226,4.9,0.7241546813909507
118,0.40447218956239767,0.3911605553681089,0.20436725506949288,4.6000000000000005,0.9400893733196674
119,0.37005340241109796,0.3475487018668473,0.28239789572205404,4.4,1.2425507411770378
120,0.38920158144301187,0.3615954659818469,0.24920295257514088,3.6999999999999993,0.9220509245280211
121,0.3609756781353658,0.3110633767528948,0.32796094511173957,3.3999999999999995,1.1150672133799144
122,0.30755319492782446,0.2582242908416196,0.43422251423055586,3.1999999999999993,1.3895120455377785
123,0.35583276642327344,0.32395153921984865,0.3202156943568772,2.9000000000000004,0.9286255136349439
124,0.31880558725029173,0.2700594713332518,0.41113494141645696,2.6000000000000005,1.0689508476827883
125,0.25682323572345317,0.21727693692456276,0.5258998273519838,2.4000000000000004,1.2621595856447614
126,0.4229270382177201,0.44149834620217276,0.13557461558010658,4.7,0.637200693226501
127,0.408890141705133,0.40543083028252336,0.18567902801234404,4.4,0.8169877232543138
128,0.3770106485721026,0.3649456991717051,0.2580436522561918,4.2,1.0837833394760057
129,0.3965393469129198,0.37899000060204574,0.22447065248503464,3.5,0.7856472836976213
130,0.3733012096135777,0.33421305917316646,0.2924857312132558,3.2,0.9359543398824185
131,0.3258101366582737,0.2859476136408097,0.38824224970091636,3.0,1.164726749102749
132,0.36693562506193583,0.3448264919898204,0.2882378829482434,2.7,0.7782422839602572
133,0.335996101388809,0.29694904940031885,0.3670548492108719,2.4000000000000004,0.8809316381060927
134,0.28130238634761173,0.24878328777692427,0.4699143258754641,2.2,1.0338115169260211
135,0.41193620416452736,0.4199839561960087,0.1680798396394636,4.5,0.7563592783775862
136,0.394301760097172,0.38068054429819764,0.22501769560463034,4.2,0.9450743215394475
137,0.35858164094789396,0.3384451933222065,0.3029731657298996,4.0,1.2118926629195983
138,0.3762190704760547,0.3506252509884406,0.27315567853550504,3.3,0.9014137391671666
139,0.34561761605398705,0.30232918082683147,0.35205320311918176,3.0,1.0561596093575454
140,0.29120637772318836,0.2523358813816388,0.45645774089517294,2.8,1.2780816745064842
141,0.3408605280641313,0.31508631941902276,0.3440531525168458,2.5,0.8601328812921145
142,0.3019868792776393,0.26402297050998685,0.43399015021237297,2.2,0.9547783304672206
143,0.24083579298268676,0.21444331293921265,0.5447208940781012,2.0,1.0894417881562024
144,0.4072955622397146,0.40520683672012736,0.18749760104015775,2.9000000000000004,0.5437430430164576
145,0.38546693062772214,0.3603273945995781,0.2542056747727001,2.6000000000000005,0.6609347544090205
146,0.34185498771963474,0.3130662151117953,0.3450787971685699,2.4000000000000004,0.8281891132045678
147,0.3655570734752074,0.3272539935468647,0.30718893297792776,1.6999999999999993,0.522221186062477
148,0.3290597368225916,0.27314372893998196,0.397796534237427,1.4000000000000004,0.5569151479323979
149,0.2658749768904661,0.2193005048433007,0.5148245182662338,1.1999999999999993,0.6177894219194802
150,0.32710838621851274,0.2883951850740503,0.38449642870743683,0.9000000000000004,0.3460467858366933
